ANO_EXERCICIO,BAIRRO,TIPO_USO,AREA_TERRENO,AREA_CONSTRUIDA,VALOR_VENAL_IMOVEL,VALOR_M2
2025,PETROPOLIS,Nï¿½o Exclusivamente Residencial,5.62,24.0,80999.4,3374.98
2025,PETROPOLIS,Nï¿½o Exclusivamente Residencial,5.62,24.0,80999.4,3374.98
2025,PETROPOLIS,Nï¿½o Exclusivamente Residencial,5.62,24.0,80999.4,3374.98
2025,PETROPOLIS,Exclusivamente Residencial,200.0,217.0,784957.93,3617.32
2025,PETROPOLIS,Exclusivamente Residencial,261.0,166.0,870628.93,5244.75
2025,PETROPOLIS,Exclusivamente Residencial,16.95,76.46,380252.16,4973.22
2025,PETROPOLIS,Exclusivamente Residencial,37.33,168.41,844605.99,5015.18
2025,PETROPOLIS,Exclusivamente Residencial,31.46,141.91,708732.81,4994.24
2025,PETROPOLIS,Exclusivamente Residencial,16.95,76.46,380252.16,4973.22
2025,PETROPOLIS,Exclusivamente Residencial,24.06,108.52,543492.72,5008.23
2025,PETROPOLIS,Exclusivamente Residencial,16.95,76.46,380252.16,4973.22
2025,PETROPOLIS,Exclusivamente Residencial,16.95,76.46,380252.16,4973.22
2025,PETROPOLIS,Exclusivamente Residencial,24.06,108.52,543492.72,5008.23
2025,PETROPOLIS,Exclusivamente Residencial,24.06,108.52,543492.72,5008.23
2025,PETROPOLIS,Exclusivamente Residencial,16.95,76.46,380252.16,4973.22
2025,PETROPOLIS,Exclusivamente Residencial,24.06,108.52,543492.72,5008.23
2025,PETROPOLIS,Exclusivamente Residencial,16.95,76.46,380252.16,4973.22
2025,PETROPOLIS,Exclusivamente Residencial,42.74,192.82,964555.02,5002.36
2025,PETROPOLIS,Exclusivamente Residencial,3.1,13.98,65696.13,4699.29
2025,PETROPOLIS,Exclusivamente Residencial,3.11,14.03,70177.05,5001.93
2025,PETROPOLIS,Exclusivamente Residencial,8.4,37.87,185645.16,4902.17
2025,PETROPOLIS,Exclusivamente Residencial,6.37,28.75,140354.1,4881.88
2025,PETROPOLIS,Exclusivamente Residencial,6.14,27.71,135873.18,4903.4
2025,PETROPOLIS,Exclusivamente Residencial,5.68,25.6,124429.95,4860.54
2025,PETROPOLIS,Exclusivamente Residencial,3.0,13.54,65696.13,4852.0
2025,PETROPOLIS,Exclusivamente Residencial,2.81,12.66,58733.82,4639.32
2025,PETROPOLIS,Exclusivamente Residencial,2.8,12.61,58733.82,4657.72
2025,PETROPOLIS,Exclusivamente Residencial,2.78,12.55,58733.82,4679.99
2025,PETROPOLIS,Exclusivamente Residencial,5.75,25.93,124429.95,4798.69
2025,PETROPOLIS,Exclusivamente Residencial,5.29,23.85,115468.11,4841.43
2025,PETROPOLIS,Exclusivamente Residencial,5.75,25.93,124429.95,4798.69
2025,PETROPOLIS,Exclusivamente Residencial,4.85,21.88,104024.88,4754.34
2025,PETROPOLIS,Exclusivamente Residencial,3.12,14.08,70177.05,4984.17
2025,PETROPOLIS,Exclusivamente Residencial,3.18,14.33,70177.05,4897.21
2025,PETROPOLIS,Nï¿½o Exclusivamente Residencial,76.0,51.0,234979.3,4607.44
2025,PETROPOLIS,Exclusivamente Residencial,310.95,127.0,804526.19,6334.85
2025,PETROPOLIS,Nï¿½o Exclusivamente Residencial,144.39,97.0,510879.39,5266.8
2025,PETROPOLIS,Exclusivamente Residencial,41.05,111.0,419302.44,3777.5
2025,PETROPOLIS,Exclusivamente Residencial,39.2,106.0,400034.91,3773.91
2025,PETROPOLIS,Exclusivamente Residencial,39.2,106.0,400034.91,3773.91
2025,PETROPOLIS,Exclusivamente Residencial,5.55,15.0,55321.2,3688.08
2025,PETROPOLIS,Exclusivamente Residencial,5.55,15.0,55321.2,3688.08
2025,JARDIM DO SALSO,Exclusivamente Residencial,294.0,402.24,674063.94,1675.78
2025,BOM JESUS,Exclusivamente Residencial,5.8,18.0,37233.08,2068.5
2025,BOM JESUS,Exclusivamente Residencial,5.15,16.0,33416.88,2088.55
2025,BOM JESUS,Exclusivamente Residencial,5.15,16.0,33416.88,2088.55
2025,BOM JESUS,Exclusivamente Residencial,5.15,16.0,33416.88,2088.55
2025,BOM JESUS,Exclusivamente Residencial,10.95,34.0,70649.96,2077.94
2025,BOM JESUS,Exclusivamente Residencial,5.15,16.0,33416.88,2088.55
2025,BOM JESUS,Exclusivamente Residencial,5.15,16.0,33416.88,2088.55
2025,BOM JESUS,Exclusivamente Residencial,5.15,16.0,33416.88,2088.55
2025,BOM JESUS,Exclusivamente Residencial,4.19,13.0,26970.76,2074.67
2025,BOM JESUS,Exclusivamente Residencial,4.51,14.0,28878.86,2062.78
2025,BOM JESUS,Exclusivamente Residencial,5.15,16.0,33416.88,2088.55
2025,BOM JESUS,Exclusivamente Residencial,5.15,16.0,33416.88,2088.55
2025,BOM JESUS,Exclusivamente Residencial,6.44,20.0,41771.1,2088.55
2025,BOM JESUS,Exclusivamente Residencial,5.8,18.0,37233.08,2068.5
2025,BOM JESUS,Exclusivamente Residencial,23.19,72.0,150375.96,2088.55
2025,BOM JESUS,Exclusivamente Residencial,34.14,106.0,221025.92,2085.15
2025,BOM JESUS,Exclusivamente Residencial,34.14,106.0,221025.92,2085.15
2025,BOM JESUS,Exclusivamente Residencial,34.14,106.0,221025.92,2085.15
2025,SANTA M GORETTI,Exclusivamente Residencial,99.69,83.0,200627.7,2417.2
2025,SANTA M GORETTI,Exclusivamente Residencial,354.0,217.0,620084.71,2857.53
2025,SANTA M GORETTI,Exclusivamente Residencial,121.0,159.0,280835.59,1766.26
2025,SANTA M GORETTI,Nï¿½o Exclusivamente Residencial,136.94,103.0,216345.33,2100.44
2025,SANTA M GORETTI,Exclusivamente Residencial,130.0,104.0,238881.5,2296.94
2025,SANTA M GORETTI,Exclusivamente Residencial,149.0,76.0,174416.89,2294.96
2025,SANTA M GORETTI,Nï¿½o Exclusivamente Residencial,299.0,361.92,913671.74,2524.51
2025,SANTA M GORETTI,Nï¿½o Exclusivamente Residencial,83.24,120.0,226715.49,1889.3
2025,SANTA M GORETTI,Nï¿½o Exclusivamente Residencial,166.27,221.0,411915.27,1863.87
2025,SANTA M GORETTI,Exclusivamente Residencial,242.0,119.0,372298.16,3128.56
2025,SANTA M GORETTI,Exclusivamente Residencial,64.36,101.0,183918.75,1820.98
2025,SANTA M GORETTI,Exclusivamente Residencial,317.0,62.0,389790.48,6286.94
2025,SANTA M GORETTI,Exclusivamente Residencial,30.34,63.0,101354.1,1608.8
2025,SANTA M GORETTI,Exclusivamente Residencial,30.34,63.0,101354.1,1608.8
2025,SANTA M GORETTI,Exclusivamente Residencial,405.0,316.11,657255.28,2079.2
2025,SANTA M GORETTI,Exclusivamente Residencial,388.08,267.03,725675.48,2717.58
2025,SANTA M GORETTI,Exclusivamente Residencial,64.7,86.0,150939.64,1755.11
2025,NAVEGANTES,Nï¿½o Exclusivamente Residencial,85.71,136.0,298199.38,2192.64
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,244.5,311.0,681114.5,2190.08
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,244.5,311.0,781881.61,2514.09
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,589.25,667.0,1214597.1,1820.99
2025,CIDADE BAIXA,Exclusivamente Residencial,12.3,27.0,54105.99,2003.93
2025,CIDADE BAIXA,Exclusivamente Residencial,12.3,27.0,54105.99,2003.93
2025,CIDADE BAIXA,Exclusivamente Residencial,23.24,51.0,102852.13,2016.71
2025,CIDADE BAIXA,Exclusivamente Residencial,22.33,49.0,98626.97,2012.8
2025,CIDADE BAIXA,Exclusivamente Residencial,22.33,49.0,98626.97,2012.8
2025,CIDADE BAIXA,Exclusivamente Residencial,12.3,27.0,54105.99,2003.93
2025,CIDADE BAIXA,Exclusivamente Residencial,23.24,51.0,102852.13,2016.71
2025,CIDADE BAIXA,Exclusivamente Residencial,23.24,51.0,102852.13,2016.71
2025,CIDADE BAIXA,Exclusivamente Residencial,12.76,28.0,55240.68,1972.88
2025,CIDADE BAIXA,Exclusivamente Residencial,12.3,27.0,54105.99,2003.93
2025,CIDADE BAIXA,Exclusivamente Residencial,5.17,13.0,25200.92,1938.53
2025,CIDADE BAIXA,Exclusivamente Residencial,5.17,13.0,25200.92,1938.53
2025,CIDADE BAIXA,Exclusivamente Residencial,27.46,69.0,137194.54,1988.33
2025,CIDADE BAIXA,Exclusivamente Residencial,33.04,83.0,165678.44,1996.13
2025,CIDADE BAIXA,Exclusivamente Residencial,20.3,51.0,101404.66,1988.33
2025,CIDADE BAIXA,Exclusivamente Residencial,20.3,51.0,101404.66,1988.33
2025,CIDADE BAIXA,Exclusivamente Residencial,19.11,48.0,95439.68,1988.33
2025,CIDADE BAIXA,Exclusivamente Residencial,19.11,48.0,95439.68,1988.33
2025,CIDADE BAIXA,Exclusivamente Residencial,33.04,83.0,165678.44,1996.13
2025,CIDADE BAIXA,Exclusivamente Residencial,20.3,51.0,101404.66,1988.33
2025,CIDADE BAIXA,Exclusivamente Residencial,19.11,48.0,95439.68,1988.33
2025,CIDADE BAIXA,Exclusivamente Residencial,19.11,48.0,95439.68,1988.33
2025,CIDADE BAIXA,Exclusivamente Residencial,26.27,66.0,131229.56,1988.33
2025,CIDADE BAIXA,Exclusivamente Residencial,33.04,83.0,165678.44,1996.13
2025,CIDADE BAIXA,Exclusivamente Residencial,20.3,51.0,101404.66,1988.33
2025,CIDADE BAIXA,Exclusivamente Residencial,19.11,48.0,95439.68,1988.33
2025,CIDADE BAIXA,Exclusivamente Residencial,26.27,66.0,131229.56,1988.33
2025,CIDADE BAIXA,Exclusivamente Residencial,26.27,66.0,131229.56,1988.33
2025,CIDADE BAIXA,Exclusivamente Residencial,5.17,13.0,25200.92,1938.53
2025,CIDADE BAIXA,Exclusivamente Residencial,5.17,13.0,25200.92,1938.53
2025,CIDADE BAIXA,Exclusivamente Residencial,22.22,60.0,111108.56,1851.81
2025,CIDADE BAIXA,Exclusivamente Residencial,36.3,98.0,181607.7,1853.14
2025,CIDADE BAIXA,Exclusivamente Residencial,38.89,105.0,193462.09,1842.5
2025,CIDADE BAIXA,Exclusivamente Residencial,27.41,74.0,136773.12,1848.29
2025,CIDADE BAIXA,Exclusivamente Residencial,29.26,79.0,146358.13,1852.63
2025,CIDADE BAIXA,Exclusivamente Residencial,27.41,74.0,136773.12,1848.29
2025,CIDADE BAIXA,Exclusivamente Residencial,29.26,79.0,146358.13,1852.63
2025,CIDADE BAIXA,Exclusivamente Residencial,29.26,79.0,146358.13,1852.63
2025,CIDADE BAIXA,Exclusivamente Residencial,40.74,110.0,203047.1,1845.88
2025,CIDADE BAIXA,Exclusivamente Residencial,11.94,33.0,72574.81,2199.24
2025,CIDADE BAIXA,Exclusivamente Residencial,11.94,33.0,72574.81,2199.24
2025,CIDADE BAIXA,Exclusivamente Residencial,15.92,44.0,97418.34,2214.05
2025,CIDADE BAIXA,Exclusivamente Residencial,17.73,49.0,109066.45,2225.85
2025,CIDADE BAIXA,Exclusivamente Residencial,17.73,49.0,109066.45,2225.85
2025,CIDADE BAIXA,Exclusivamente Residencial,11.94,33.0,72574.81,2199.24
2025,CIDADE BAIXA,Exclusivamente Residencial,17.73,49.0,109066.45,2225.85
2025,CIDADE BAIXA,Exclusivamente Residencial,11.94,33.0,72574.81,2199.24
2025,CIDADE BAIXA,Exclusivamente Residencial,17.73,49.0,109066.45,2225.85
2025,CIDADE BAIXA,Exclusivamente Residencial,270.0,376.13,775287.77,2061.22
2025,CIDADE BAIXA,Exclusivamente Residencial,15.98,44.0,125599.02,2854.52
2025,CIDADE BAIXA,Exclusivamente Residencial,12.35,34.0,97853.88,2878.06
2025,CIDADE BAIXA,Exclusivamente Residencial,12.35,34.0,97853.88,2878.06
2025,CIDADE BAIXA,Exclusivamente Residencial,16.34,45.0,129742.58,2883.17
2025,CIDADE BAIXA,Exclusivamente Residencial,16.34,45.0,129742.58,2883.17
2025,CIDADE BAIXA,Exclusivamente Residencial,15.62,43.0,123411.24,2870.03
2025,CIDADE BAIXA,Exclusivamente Residencial,11.62,32.0,91522.54,2860.08
2025,CIDADE BAIXA,Exclusivamente Residencial,11.62,32.0,91522.54,2860.08
2025,CIDADE BAIXA,Exclusivamente Residencial,17.43,48.0,138261.7,2880.45
2025,CIDADE BAIXA,Exclusivamente Residencial,17.43,48.0,138261.7,2880.45
2025,CIDADE BAIXA,Exclusivamente Residencial,15.62,43.0,123411.24,2870.03
2025,CIDADE BAIXA,Exclusivamente Residencial,17.43,48.0,138261.7,2880.45
2025,CIDADE BAIXA,Exclusivamente Residencial,17.43,48.0,138261.7,2880.45
2025,CIDADE BAIXA,Exclusivamente Residencial,15.62,43.0,123411.24,2870.03
2025,CIDADE BAIXA,Exclusivamente Residencial,11.62,32.0,91522.54,2860.08
2025,CIDADE BAIXA,Exclusivamente Residencial,16.34,45.0,129742.58,2883.17
2025,CIDADE BAIXA,Exclusivamente Residencial,17.43,48.0,138261.7,2880.45
2025,CIDADE BAIXA,Exclusivamente Residencial,41.78,109.0,224813.56,2062.51
2025,CIDADE BAIXA,Exclusivamente Residencial,19.55,51.0,104836.04,2055.61
2025,CIDADE BAIXA,Exclusivamente Residencial,19.93,52.0,106177.04,2041.87
2025,CIDADE BAIXA,Exclusivamente Residencial,19.93,52.0,106177.04,2041.87
2025,CIDADE BAIXA,Exclusivamente Residencial,19.55,51.0,104836.04,2055.61
2025,CIDADE BAIXA,Nï¿½o Exclusivamente Residencial,32.0,75.0,163159.96,2175.47
2025,CIDADE BAIXA,Nï¿½o Exclusivamente Residencial,65.23,154.0,365411.44,2372.8
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,278.0,342.71,845752.52,2467.84
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,218.0,108.0,493224.36,4566.89
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,147.0,62.0,302260.76,4875.17
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,203.0,245.0,512882.91,2093.4
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,129.86,208.0,448190.08,2154.76
2025,NAVEGANTES,Nï¿½o Exclusivamente Residencial,85.71,136.0,298199.38,2192.64
2025,SAO GERALDO,Exclusivamente Residencial,287.06,170.0,507077.95,2982.81
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,20.77,41.0,73857.55,1801.4
2025,NAVEGANTES,Nï¿½o Exclusivamente Residencial,135.06,187.0,403451.4,2157.49
2025,NAVEGANTES,Exclusivamente Residencial,85.94,119.0,299604.94,2517.69
2025,SAO GERALDO,Exclusivamente Residencial,189.0,125.0,485423.17,3883.39
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,535.0,420.21,1064684.98,2533.7
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,239.8,218.0,591027.58,2711.14
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,20.42,39.0,75933.59,1947.02
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,32.46,62.0,119961.45,1934.86
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,32.46,62.0,119961.45,1934.86
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,20.42,39.0,75933.59,1947.02
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,32.46,62.0,119961.45,1934.86
2025,SAO GERALDO,Exclusivamente Residencial,17.76,53.0,79300.99,1496.25
2025,SAO GERALDO,Exclusivamente Residencial,17.42,52.0,78393.24,1507.56
2025,SAO GERALDO,Exclusivamente Residencial,20.11,60.0,91159.4,1519.32
2025,SAO GERALDO,Exclusivamente Residencial,20.78,62.0,92974.9,1499.6
2025,SAO GERALDO,Exclusivamente Residencial,22.12,66.0,100275.34,1519.32
2025,SAO GERALDO,Exclusivamente Residencial,20.44,61.0,92067.15,1509.3
2025,SAO GERALDO,Exclusivamente Residencial,18.43,55.0,82951.21,1508.2
2025,SAO GERALDO,Exclusivamente Residencial,20.78,62.0,92974.9,1499.6
2025,SAO GERALDO,Exclusivamente Residencial,22.12,66.0,100275.34,1519.32
2025,SAO GERALDO,Exclusivamente Residencial,20.44,61.0,92067.15,1509.3
2025,SAO GERALDO,Exclusivamente Residencial,18.43,55.0,82951.21,1508.2
2025,SAO GERALDO,Exclusivamente Residencial,20.78,62.0,92974.9,1499.6
2025,SAO GERALDO,Exclusivamente Residencial,22.12,66.0,100275.34,1519.32
2025,SAO GERALDO,Exclusivamente Residencial,20.44,61.0,92067.15,1509.3
2025,SAO GERALDO,Exclusivamente Residencial,18.43,55.0,82951.21,1508.2
2025,NAVEGANTES,Nï¿½o Exclusivamente Residencial,680.0,738.0,1429253.07,1936.66
2025,NAVEGANTES,Exclusivamente Residencial,25.25,59.0,98204.5,1664.48
2025,NAVEGANTES,Exclusivamente Residencial,25.25,59.0,98204.5,1664.48
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,9.43,33.0,106167.84,3217.21
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,10.0,35.0,111827.94,3195.08
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,13.43,47.0,151264.05,3218.38
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,13.14,46.0,146608.83,3187.15
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,10.0,35.0,111827.94,3195.08
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,10.0,35.0,111827.94,3195.08
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,10.28,36.0,114657.99,3184.94
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,10.28,36.0,114657.99,3184.94
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,10.28,36.0,114657.99,3184.94
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,10.28,36.0,114657.99,3184.94
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,9.43,33.0,106167.84,3217.21
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,9.43,33.0,106167.84,3217.21
2025,SAO GERALDO,Nï¿½o Exclusivamente Residencial,10.0,35.0,111827.94,3195.08
2025,SAO GERALDO,Exclusivamente Residencial,9.14,32.0,101512.62,3172.27
2025,BOM JESUS,Exclusivamente Residencial,34.14,106.0,221025.92,2085.15
2025,BOM JESUS,Exclusivamente Residencial,34.14,106.0,221025.92,2085.15
2025,BOM JESUS,Exclusivamente Residencial,65.05,202.0,421527.2,2086.77
2025,BOM JESUS,Exclusivamente Residencial,65.05,202.0,421527.2,2086.77
2025,BOM JESUS,Exclusivamente Residencial,459.0,215.0,430251.47,2001.17
2025,BOM JESUS,Exclusivamente Residencial,43.56,64.0,77464.62,1210.38
2025,BOM JESUS,Exclusivamente Residencial,44.24,65.0,78269.22,1204.14
2025,BOM JESUS,Exclusivamente Residencial,32.67,48.0,57716.55,1202.43
2025,BOM JESUS,Exclusivamente Residencial,43.56,64.0,77464.62,1210.38
2025,BOM JESUS,Exclusivamente Residencial,80.99,119.0,143868.69,1208.98
2025,BOM JESUS,Exclusivamente Residencial,43.56,64.0,77464.62,1210.38
2025,BOM JESUS,Exclusivamente Residencial,43.56,64.0,77464.62,1210.38
2025,BOM JESUS,Exclusivamente Residencial,32.67,48.0,57716.55,1202.43
2025,BOM JESUS,Exclusivamente Residencial,515.0,248.0,484999.46,1955.64
2025,JARDIM DO SALSO,Nï¿½o Exclusivamente Residencial,360.0,279.09,733077.54,2626.67
2025,BOM JESUS,Exclusivamente Residencial,504.0,408.56,524805.94,1284.53
2025,JARDIM DO SALSO,Exclusivamente Residencial,360.0,238.0,555841.46,2335.47
2025,LOMBA PINHEIRO,Exclusivamente Residencial,324.0,36.0,86942.16,2415.06
2025,LOMBA PINHEIRO,Exclusivamente Residencial,324.0,134.0,90889.34,678.28
2025,LOMBA PINHEIRO,Exclusivamente Residencial,360.0,55.0,125398.0,2279.96
2025,LOMBA PINHEIRO,Exclusivamente Residencial,360.0,126.4,187193.88,1480.96
2025,SANTA M GORETTI,Exclusivamente Residencial,120.0,88.0,235907.04,2680.76
2025,SANTA M GORETTI,Nï¿½o Exclusivamente Residencial,644.0,441.0,1066360.32,2418.05
2025,SANTA M GORETTI,Exclusivamente Residencial,150.0,94.62,254946.1,2694.42
2025,SANTA M GORETTI,Nï¿½o Exclusivamente Residencial,51.14,53.0,114800.1,2166.04
2025,SANTA M GORETTI,Nï¿½o Exclusivamente Residencial,66.4,80.0,187280.26,2341.0
2025,SANTA M GORETTI,Exclusivamente Residencial,352.0,81.0,349024.87,4308.95
2025,SANTA M GORETTI,Exclusivamente Residencial,206.0,78.0,283672.28,3636.82
2025,SANTA M GORETTI,Exclusivamente Residencial,147.46,159.91,373764.85,2337.35
2025,SANTA M GORETTI,Exclusivamente Residencial,403.0,134.0,367817.08,2744.9
2025,SANTA M GORETTI,Nï¿½o Exclusivamente Residencial,267.0,160.0,326170.4,2038.56
2025,SANTA M GORETTI,Exclusivamente Residencial,264.0,110.0,374393.8,3403.58
2025,SANTA M GORETTI,Nï¿½o Exclusivamente Residencial,336.0,294.0,735962.64,2503.27
2025,SANTA M GORETTI,Exclusivamente Residencial,337.0,152.0,449195.21,2955.23
2025,PETROPOLIS,Exclusivamente Residencial,21.13,68.92,356814.27,5177.22
2025,PETROPOLIS,Exclusivamente Residencial,34.24,111.7,581753.46,5208.18
2025,PETROPOLIS,Exclusivamente Residencial,34.24,111.7,581753.46,5208.18
2025,PETROPOLIS,Exclusivamente Residencial,21.13,68.92,356814.27,5177.22
2025,PETROPOLIS,Exclusivamente Residencial,34.24,111.7,581753.46,5208.18
2025,PETROPOLIS,Exclusivamente Residencial,34.24,111.7,581753.46,5208.18
2025,PETROPOLIS,Exclusivamente Residencial,4.21,13.73,68178.0,4965.62
2025,PETROPOLIS,Exclusivamente Residencial,8.41,27.45,140836.92,5130.67
2025,PETROPOLIS,Exclusivamente Residencial,4.21,13.73,68178.0,4965.62
2025,PETROPOLIS,Exclusivamente Residencial,8.41,27.45,140836.92,5130.67
2025,PETROPOLIS,Exclusivamente Residencial,4.21,13.73,68178.0,4965.62
2025,PETROPOLIS,Exclusivamente Residencial,8.41,27.45,140836.92,5130.67
2025,PETROPOLIS,Exclusivamente Residencial,8.41,27.45,140836.92,5130.67
2025,PETROPOLIS,Exclusivamente Residencial,8.41,27.45,140836.92,5130.67
2025,PETROPOLIS,Exclusivamente Residencial,34.24,111.7,581753.46,5208.18
2025,PETROPOLIS,Nï¿½o Exclusivamente Residencial,13.25,53.0,200255.29,3778.4
2025,PETROPOLIS,Nï¿½o Exclusivamente Residencial,13.25,53.0,200255.29,3778.4
2025,PETROPOLIS,Nï¿½o Exclusivamente Residencial,13.25,53.0,200255.29,3778.4
2025,PETROPOLIS,Nï¿½o Exclusivamente Residencial,13.25,53.0,200255.29,3778.4
2025,PETROPOLIS,Nï¿½o Exclusivamente Residencial,13.25,53.0,200255.29,3778.4
2025,PETROPOLIS,Nï¿½o Exclusivamente Residencial,13.25,53.0,200255.29,3778.4
2025,PETROPOLIS,Nï¿½o Exclusivamente Residencial,13.25,53.0,200255.29,3778.4
2025,PETROPOLIS,Nï¿½o Exclusivamente Residencial,140.0,126.0,458187.52,3636.41
2025,CIDADE BAIXA,Exclusivamente Residencial,20.34,54.0,97768.03,1810.52
2025,CIDADE BAIXA,Exclusivamente Residencial,20.71,55.0,99109.03,1801.98
2025,CIDADE BAIXA,Exclusivamente Residencial,21.46,57.0,103741.34,1820.02
2025,CIDADE BAIXA,Exclusivamente Residencial,20.71,55.0,99109.03,1801.98
2025,CIDADE BAIXA,Exclusivamente Residencial,20.71,55.0,99109.03,1801.98
2025,CIDADE BAIXA,Exclusivamente Residencial,22.97,61.0,111055.65,1820.58
2025,CIDADE BAIXA,Exclusivamente Residencial,21.46,57.0,103741.34,1820.02
2025,CIDADE BAIXA,Exclusivamente Residencial,21.46,57.0,103741.34,1820.02
2025,CIDADE BAIXA,Exclusivamente Residencial,20.71,55.0,99109.03,1801.98
2025,CIDADE BAIXA,Exclusivamente Residencial,20.71,55.0,99109.03,1801.98
2025,CIDADE BAIXA,Exclusivamente Residencial,20.71,55.0,99109.03,1801.98
2025,CIDADE BAIXA,Exclusivamente Residencial,20.71,55.0,99109.03,1801.98
2025,CIDADE BAIXA,Exclusivamente Residencial,21.46,57.0,103741.34,1820.02
2025,CIDADE BAIXA,Exclusivamente Residencial,21.46,57.0,103741.34,1820.02
2025,CIDADE BAIXA,Exclusivamente Residencial,20.71,55.0,99109.03,1801.98
2025,CIDADE BAIXA,Exclusivamente Residencial,20.71,55.0,99109.03,1801.98
2025,CIDADE BAIXA,Exclusivamente Residencial,20.71,55.0,99109.03,1801.98
2025,CIDADE BAIXA,Exclusivamente Residencial,22.97,61.0,111055.65,1820.58
2025,CIDADE BAIXA,Nï¿½o Exclusivamente Residencial,11.79,73.0,199028.53,2726.42
2025,CIDADE BAIXA,Nï¿½o Exclusivamente Residencial,54.89,192.0,363456.3,1893.0
2025,CIDADE BAIXA,Exclusivamente Residencial,30.72,72.0,155225.4,2155.91
2025,CIDADE BAIXA,Exclusivamente Residencial,39.26,92.0,199647.42,2170.08
2025,CIDADE BAIXA,Exclusivamente Residencial,39.26,92.0,199647.42,2170.08
2025,CIDADE BAIXA,Exclusivamente Residencial,39.26,92.0,199647.42,2170.08
2025,CIDADE BAIXA,Exclusivamente Residencial,30.72,72.0,155225.4,2155.91
2025,CIDADE BAIXA,Exclusivamente Residencial,39.26,92.0,199647.42,2170.08
2025,CIDADE BAIXA,Exclusivamente Residencial,30.72,72.0,155225.4,2155.91
2025,CIDADE BAIXA,Exclusivamente Residencial,39.26,92.0,199647.42,2170.08
2025,CIDADE BAIXA,Exclusivamente Residencial,30.72,72.0,155225.4,2155.91
2025,CIDADE BAIXA,Exclusivamente Residencial,39.26,92.0,199647.42,2170.08
2025,CIDADE BAIXA,Exclusivamente Residencial,28.94,60.0,134650.36,2244.17
2025,CIDADE BAIXA,Exclusivamente Residencial,28.94,60.0,134650.36,2244.17
2025,CIDADE BAIXA,Exclusivamente Residencial,20.13,71.0,119569.19,1684.07
2025,CIDADE BAIXA,Exclusivamente Residencial,20.13,71.0,119569.19,1684.07
2025,CIDADE BAIXA,Exclusivamente Residencial,16.73,59.0,98151.67,1663.59
2025,CIDADE BAIXA,Exclusivamente Residencial,28.64,101.0,169212.37,1675.37
2025,CIDADE BAIXA,Exclusivamente Residencial,30.62,108.0,181055.82,1676.44
2025,CIDADE BAIXA,Exclusivamente Residencial,30.62,108.0,181055.82,1676.44
2025,CIDADE BAIXA,Exclusivamente Residencial,20.13,71.0,119569.19,1684.07
2025,CIDADE BAIXA,Exclusivamente Residencial,22.97,81.0,134816.71,1664.4
2025,CIDADE BAIXA,Exclusivamente Residencial,30.62,108.0,181055.82,1676.44
2025,CIDADE BAIXA,Exclusivamente Residencial,30.62,108.0,181055.82,1676.44
2025,CIDADE BAIXA,Exclusivamente Residencial,30.62,108.0,181055.82,1676.44
2025,CIDADE BAIXA,Exclusivamente Residencial,20.13,71.0,119569.19,1684.07
2025,CIDADE BAIXA,Exclusivamente Residencial,20.13,71.0,119569.19,1684.07
2025,CIDADE BAIXA,Exclusivamente Residencial,19.85,70.0,116484.19,1664.06
2025,CIDADE BAIXA,Exclusivamente Residencial,28.92,102.0,170347.06,1670.07
2025,CIDADE BAIXA,Exclusivamente Residencial,30.62,108.0,181055.82,1676.44
2025,CIDADE BAIXA,Exclusivamente Residencial,30.62,108.0,181055.82,1676.44
2025,CIDADE BAIXA,Exclusivamente Residencial,22.97,81.0,134816.71,1664.4
2025,CIDADE BAIXA,Exclusivamente Residencial,19.85,70.0,116484.19,1664.06
2025,CIDADE BAIXA,Exclusivamente Residencial,30.62,108.0,181055.82,1676.44
